student_course_id,total_clicks,active_days,resources_accessed,is_sparse
573150_FFF_2013J,477,33,67,False
573152_FFF_2013J,2854,94,153,False
573153_CCC_2014B,125,12,21,False
573153_EEE_2013J,1619,88,67,False
573159_BBB_2013J,615,62,49,False
573159_BBB_2014J,224,23,22,False
573166_CCC_2014B,446,31,41,False
573166_FFF_2013J,1499,72,104,False
573173_FFF_2013J,3542,94,150,False
573197_CCC_2014B,168,12,19,False
573199_FFF_2013J,602,18,58,False
573200_EEE_2013J,1456,128,55,False
573208_BBB_2013J,152,20,16,False
573214_EEE_2013J,1214,77,40,False
573217_BBB_2013J,290,17,24,False
573223_BBB_2013J,22,5,13,True
573224_FFF_2013J,1550,79,110,False
573225_BBB_2013J,243,21,32,False
573235_DDD_2013J,655,36,41,False
573235_DDD_2014B,94,7,5,False
573245_FFF_2013J,902,37,57,False
573252_BBB_2014J,27,4,15,False
573275_BBB_2013J,16,1,8,True
573280_FFF_2013J,643,27,52,False
573291_FFF_2013J,2991,67,130,False
573292_EEE_2013J,2896,140,59,False
573294_GGG_2013J,520,33,41,False
573297_BBB_2014J,1031,64,60,False
573317_FFF_2013J,657,14,67,False
573320_GGG_2014J,141,4,11,False
573323_BBB_2014B,213,18,27,False
573328_DDD_2014J,334,47,51,False
573331_GGG_2013J,766,38,50,False
573336_EEE_2013J,1939,78,58,False
573377_CCC_2014B,1006,59,86,False
573377_EEE_2013J,2292,118,66,False
57340_CCC_2014B,1027,54,68,False
573411_BBB_2013J,547,90,46,False
573433_BBB_2013J,2280,176,98,False
573434_FFF_2013J,3249,132,161,False
573440_CCC_2014B,633,42,54,False
573440_EEE_2013J,2333,135,52,False
573441_BBB_2013J,276,23,24,False
573453_BBB_2013J,1186,87,47,False
573460_GGG_2013J,458,35,39,False
573462_CCC_2014B,3,1,2,True
573462_EEE_2013J,1077,42,40,False
573464_GGG_2013J,726,40,43,False
573467_FFF_2013J,4893,153,162,False
573473_CCC_2014J,178,14,19,False
573473_DDD_2013J,459,40,56,False
573481_CCC_2014J,64,3,7,False
573481_FFF_2013J,6,1,3,True
573481_FFF_2014J,41,2,10,False
573487_BBB_2013J,32,3,8,False
573488_BBB_2014B,91,8,12,False
573496_BBB_2014B,154,17,20,False
573503_EEE_2014J,493,25,26,False
573519_BBB_2013J,382,33,33,False
573534_BBB_2014J,1085,43,95,False
573547_EEE_2013J,4,1,1,True
573549_FFF_2014B,5128,171,210,False
573550_EEE_2013J,1084,60,54,False
573554_GGG_2013J,255,18,29,False
573558_CCC_2014B,2248,100,87,False
573558_EEE_2014B,1827,82,56,False
573578_BBB_2013J,814,59,58,False
573583_FFF_2014J,1984,53,99,False
573593_EEE_2013J,2023,101,57,False
57359_DDD_2013B,217,10,57,False
573600_EEE_2014J,106,6,18,False
573602_DDD_2013J,2215,164,148,False
573639_FFF_2013J,3879,157,159,False
573646_DDD_2013J,950,51,108,False
573646_DDD_2014J,20,3,9,True
573654_BBB_2013J,1118,77,21,False
573662_CCC_2014B,366,23,24,False
573662_EEE_2013J,1589,81,56,False
573665_EEE_2014B,10,1,2,True
573666_GGG_2013J,535,24,38,False
573674_FFF_2013J,300,16,51,False
573678_FFF_2013J,1028,30,83,False
573689_CCC_2014J,33,11,3,False
573689_DDD_2013J,1545,121,125,False
573694_BBB_2013J,39,4,3,False
573696_CCC_2014B,327,16,20,False
573696_FFF_2013J,650,52,57,False
573697_CCC_2014B,54,12,13,False
573697_FFF_2013J,1824,70,84,False
573697_FFF_2014J,450,48,21,False
573701_EEE_2013J,137,11,17,False
573704_FFF_2013J,2197,154,84,False
573712_DDD_2013J,766,37,59,False
573713_BBB_2014J,2556,38,101,False
573742_DDD_2014J,310,31,45,False
573742_EEE_2013J,619,34,40,False
573766_FFF_2013J,1525,50,97,False
573777_BBB_2013J,391,50,28,False
573780_DDD_2013J,326,30,58,False
573790_BBB_2013J,764,56,34,False
573806_BBB_2014B,1117,58,49,False
573821_BBB_2013J,535,41,31,False
573824_BBB_2014B,210,14,31,False
573831_BBB_2013J,446,30,37,False
573834_GGG_2014B,154,16,19,False
573845_DDD_2013J,566,31,62,False
573851_BBB_2014B,458,56,49,False
573853_BBB_2014B,226,24,22,False
573858_CCC_2014J,1842,160,70,False
573860_FFF_2013J,755,24,63,False
573864_FFF_2013J,3028,129,152,False
573873_BBB_2014J,32,3,10,False
573893_BBB_2013J,639,45,67,False
573900_FFF_2013J,3403,101,145,False
573901_FFF_2013J,414,31,53,False
573920_CCC_2014J,166,15,16,False
573920_EEE_2013J,1264,63,49,False
573924_CCC_2014J,1528,105,79,False
573934_BBB_2014J,1143,87,85,False
573944_EEE_2013J,220,6,18,False
573951_FFF_2013J,3826,164,254,False
573969_DDD_2014J,346,46,74,False
573986_BBB_2013J,169,16,28,False
574002_BBB_2013J,762,53,50,False
574028_FFF_2014B,4096,147,191,False
574029_DDD_2013J,35,2,14,False
574031_BBB_2014J,3024,118,111,False
574035_DDD_2013J,780,123,107,False
574038_EEE_2013J,2953,122,56,False
574051_BBB_2013J,267,22,22,False
574056_CCC_2014J,25,6,7,False
574056_FFF_2013J,2449,88,127,False
574063_BBB_2014J,476,14,52,False
574065_BBB_2013J,145,15,15,False
574068_FFF_2014J,218,7,21,False
574070_FFF_2013J,4641,146,182,False
574078_FFF_2013J,2465,85,147,False
574088_DDD_2013J,1028,83,138,False
574098_DDD_2013J,1600,143,113,False
574099_DDD_2013J,439,46,56,False
574101_EEE_2013J,158,10,18,False
574125_BBB_2013J,648,64,57,False
574181_DDD_2013J,31,4,9,False
574190_DDD_2014B,370,24,48,False
574194_BBB_2013J,883,68,41,False
574207_FFF_2013J,2461,98,125,False
574212_BBB_2013J,5219,202,114,False
574221_CCC_2014B,1173,80,81,False
574238_GGG_2013J,482,34,35,False
574244_BBB_2014J,561,50,64,False
574245_FFF_2013J,1010,49,77,False
574250_BBB_2013J,1524,98,66,False
574253_BBB_2014J,960,36,73,False
574259_CCC_2014J,480,41,24,False
574259_EEE_2013J,1030,53,45,False
574282_FFF_2013J,586,23,69,False
574283_CCC_2014B,500,34,52,False
574283_FFF_2013J,2261,88,138,False
574310_CCC_2014J,2385,95,65,False
574310_DDD_2013J,752,71,100,False
574315_FFF_2013J,10034,161,195,False
574319_BBB_2013J,13,3,6,True
574320_BBB_2013J,1914,126,41,False
574325_CCC_2014J,1493,40,70,False
574330_DDD_2013J,535,46,80,False
574347_DDD_2014J,195,29,37,False
574348_BBB_2013J,1929,126,72,False
574351_GGG_2013J,325,24,30,False
574382_FFF_2013J,205,9,38,False
574418_FFF_2013J,3976,96,135,False
574431_DDD_2014J,4771,177,122,False
574446_FFF_2013J,3868,106,178,False
574470_FFF_2013J,650,21,41,False
574498_DDD_2013J,2820,196,182,False
574504_GGG_2013J,37,5,7,False
574505_AAA_2014J,850,63,56,False
574507_CCC_2014J,150,13,26,False
574507_EEE_2013J,1023,47,43,False
574508_CCC_2014J,329,11,39,False
574508_EEE_2014B,2449,97,55,False
574512_BBB_2014J,199,42,25,False
574512_GGG_2013J,874,77,41,False
574523_CCC_2014B,183,9,19,False
574523_CCC_2014J,73,2,5,False
574523_EEE_2014B,610,35,35,False
574527_FFF_2014J,5586,221,222,False
574529_CCC_2014B,109,6,16,False
574529_DDD_2013J,875,43,67,False
574534_FFF_2013J,4174,123,222,False
574549_BBB_2013J,324,39,38,False
574551_CCC_2014B,253,21,26,False
574551_FFF_2013J,1189,41,118,False
574564_CCC_2014B,69,2,11,False
574565_EEE_2014J,263,18,12,False
574569_BBB_2014B,279,37,56,False
574570_FFF_2013J,2652,90,146,False
574580_CCC_2014B,215,10,35,False
574580_EEE_2014B,209,11,18,False
574586_CCC_2014J,759,44,52,False
574586_EEE_2013J,4782,173,69,False
574590_CCC_2014J,2113,117,79,False
574590_DDD_2014B,1469,114,161,False
574605_FFF_2014B,220,12,33,False
574606_GGG_2013J,208,20,18,False
574608_EEE_2013J,2413,121,59,False
574612_DDD_2014J,371,83,33,False
574623_DDD_2013J,586,63,78,False
574627_DDD_2013J,101,8,12,False
574637_CCC_2014J,867,50,45,False
574637_EEE_2014B,3003,127,52,False
574638_FFF_2014J,390,13,62,False
574642_GGG_2013J,281,21,29,False
574642_GGG_2014J,149,13,21,False
574648_BBB_2013J,579,51,41,False
574663_CCC_2014B,132,13,13,False
574663_FFF_2014B,270,12,31,False
574664_FFF_2013J,479,25,40,False
574670_EEE_2013J,1,1,1,True
574671_FFF_2014B,2386,62,118,False
574681_FFF_2013J,1246,85,93,False
574683_FFF_2013J,163,7,13,False
574695_FFF_2013J,488,15,57,False
574695_FFF_2014J,474,15,41,False
574705_CCC_2014J,1133,91,92,False
574705_DDD_2013J,2148,139,158,False
574708_BBB_2013J,194,32,24,False
574720_CCC_2014J,913,30,58,False
574720_DDD_2013J,491,33,69,False
574722_FFF_2013J,3792,180,157,False
574730_DDD_2013J,6,1,3,True
574732_FFF_2013J,3496,124,193,False
574735_FFF_2013J,2766,68,110,False
574743_DDD_2013J,812,64,95,False
574766_BBB_2013J,774,39,39,False
574783_BBB_2013J,17,2,9,True
574815_FFF_2013J,538,35,41,False
574815_FFF_2014B,239,13,23,False
574817_CCC_2014B,670,32,44,False
574819_DDD_2013J,1267,99,101,False
574820_FFF_2013J,132,3,24,False
574830_CCC_2014B,269,17,27,False
574830_EEE_2013J,1790,124,66,False
574841_BBB_2014J,797,60,68,False
574842_DDD_2013J,728,48,54,False
574843_DDD_2014J,749,56,70,False
574845_FFF_2013J,5036,211,243,False
574849_BBB_2014J,1107,50,76,False
574856_FFF_2013J,176,12,26,False
574857_GGG_2013J,842,50,42,False
574860_DDD_2013J,19,2,5,True
574865_BBB_2014J,1459,79,87,False
574866_DDD_2013J,426,35,64,False
574866_DDD_2014J,138,18,13,False
574871_FFF_2013J,130,2,23,False
574873_DDD_2013J,3230,178,178,False
574874_FFF_2013J,15305,260,277,False
574888_EEE_2013J,1,1,1,True
574891_CCC_2014J,45,12,11,False
574895_DDD_2013J,1056,81,111,False
574909_DDD_2014B,5591,237,246,False
574919_FFF_2013J,1910,62,107,False
574928_CCC_2014J,4237,201,107,False
574928_DDD_2014J,2431,210,86,False
574935_BBB_2014B,485,23,29,False
574938_DDD_2013J,1812,116,145,False
574944_BBB_2014B,57,5,8,False
574948_GGG_2013J,402,26,39,False
574955_FFF_2013J,305,12,22,False
574957_GGG_2013J,48,8,17,False
574960_GGG_2013J,1043,77,42,False
574973_BBB_2013J,1166,198,59,False
574983_EEE_2013J,959,45,50,False
574988_GGG_2013J,1721,119,71,False
575000_GGG_2013J,73,11,16,False
575003_FFF_2013J,564,26,44,False
575009_DDD_2014J,2142,161,146,False
575018_BBB_2013J,262,38,19,False
575019_FFF_2013J,26,2,14,False
575039_CCC_2014J,4470,103,110,False
575039_FFF_2013J,2297,90,109,False
575047_CCC_2014J,1428,41,40,False
575047_EEE_2013J,1228,42,44,False
575061_GGG_2013J,541,25,27,False
575066_EEE_2014J,3531,118,72,False
575069_FFF_2014J,2939,154,115,False
57506_AAA_2013J,1319,90,76,False
575080_GGG_2013J,15,3,7,True
575089_BBB_2013J,148,15,40,False
575100_BBB_2013J,159,26,20,False
575112_FFF_2014J,3114,87,107,False
575124_BBB_2013J,1057,141,77,False
575136_GGG_2013J,550,28,46,False
575162_CCC_2014J,45,6,9,False
575162_EEE_2014B,535,28,33,False
575166_CCC_2014B,1042,53,41,False
575166_EEE_2013J,3106,133,53,False
575186_FFF_2013J,2773,75,136,False
575192_DDD_2013J,729,60,79,False
575199_GGG_2014B,748,47,40,False
575200_DDD_2014J,201,20,36,False
575208_EEE_2013J,3,1,2,True
575213_DDD_2013J,153,16,35,False
575214_GGG_2013J,418,32,32,False
575217_GGG_2014B,1000,41,49,False
575241_EEE_2013J,2102,81,63,False
575251_BBB_2014B,83,11,16,False
575258_DDD_2013J,2175,194,146,False
575265_CCC_2014J,106,9,18,False
575265_FFF_2013J,1254,59,86,False
575281_BBB_2013J,86,17,10,False
575282_FFF_2013J,2784,109,115,False
575287_CCC_2014B,90,3,13,False
575290_BBB_2013J,853,107,35,False
575302_FFF_2014J,7070,189,217,False
575318_EEE_2013J,88,8,20,False
575324_GGG_2014B,133,11,16,False
575336_EEE_2013J,3438,130,59,False
575337_DDD_2013J,236,27,29,False
575337_DDD_2014J,43,5,6,False
575343_EEE_2013J,462,21,26,False
575355_GGG_2013J,663,44,36,False
575365_DDD_2013J,57,6,11,False
575372_FFF_2013J,3089,105,142,False
575376_DDD_2013J,1405,96,103,False
575380_DDD_2014J,2785,141,155,False
575385_DDD_2013J,566,67,92,False
575387_BBB_2013J,4904,184,53,False
575398_CCC_2014J,749,50,47,False
575398_DDD_2014J,595,82,55,False
575401_EEE_2013J,709,37,52,False
575404_BBB_2014J,500,40,72,False
575411_EEE_2014J,1342,63,44,False
575419_CCC_2014B,198,10,20,False
575419_EEE_2013J,1330,65,45,False
575423_BBB_2013J,83,12,11,False
575431_DDD_2013J,806,85,110,False
575454_GGG_2013J,76,10,16,False
575459_FFF_2013J,600,26,62,False
575473_EEE_2014B,931,50,37,False
575476_FFF_2013J,661,15,63,False
575480_BBB_2013J,18,2,2,True
575488_GGG_2013J,248,16,27,False
575493_DDD_2013J,1814,146,127,False
575512_FFF_2013J,2390,87,116,False
575520_BBB_2013J,2019,143,75,False
575533_FFF_2013J,79,2,10,False
575545_CCC_2014B,381,17,24,False
575545_EEE_2013J,1782,84,51,False
575553_CCC_2014J,331,18,22,False
575553_EEE_2013J,5900,180,67,False
575554_GGG_2013J,132,16,16,False
575559_GGG_2013J,686,35,37,False
575560_BBB_2013J,565,45,35,False
575566_DDD_2014J,124,3,19,False
575601_EEE_2013J,336,22,19,False
575602_BBB_2014B,510,48,59,False
575603_DDD_2014B,661,61,81,False
575623_EEE_2014J,5462,224,69,False
575630_BBB_2014J,956,47,68,False
575678_FFF_2013J,1863,94,115,False
575680_BBB_2014B,362,44,58,False
575681_BBB_2013J,2576,131,61,False
575685_FFF_2014J,258,25,46,False
575693_GGG_2014B,107,12,17,False
575703_CCC_2014B,175,14,22,False
575703_EEE_2013J,2127,115,62,False
575709_GGG_2014B,521,53,44,False
575710_FFF_2014J,488,16,34,False
575720_GGG_2013J,641,41,40,False
575733_CCC_2014B,1834,67,88,False
575733_EEE_2013J,4446,134,60,False
575745_CCC_2014B,1755,104,78,False
575745_EEE_2013J,2606,116,65,False
575762_EEE_2013J,1250,63,53,False
575763_CCC_2014J,336,28,30,False
575763_EEE_2013J,1043,54,45,False
575764_EEE_2013J,1935,90,55,False
575766_CCC_2014J,870,85,64,False
575766_DDD_2013J,1221,92,126,False
575773_DDD_2013J,72,5,17,False
575773_DDD_2014B,1,1,1,True
575777_EEE_2014B,1348,55,46,False
575792_DDD_2014B,300,44,54,False
575797_FFF_2013J,1543,82,109,False
575798_CCC_2014J,785,100,29,False
575798_DDD_2013J,1250,143,74,False
575811_DDD_2013J,678,59,65,False
575822_FFF_2013J,262,16,29,False
575824_CCC_2014B,2771,136,74,False
575855_DDD_2014J,1593,115,118,False
575875_FFF_2013J,388,26,43,False
575892_BBB_2014J,142,5,36,False
575919_FFF_2013J,105,7,17,False
575927_BBB_2013J,106,15,15,False
575929_BBB_2013J,503,63,44,False
575930_BBB_2013J,673,61,58,False
575941_FFF_2013J,496,25,53,False
575956_FFF_2013J,2651,57,122,False
575962_DDD_2013J,183,18,50,False
575967_CCC_2014B,1225,131,88,False
575980_BBB_2014B,70,7,13,False
575982_BBB_2013J,289,30,17,False
575983_FFF_2014J,279,9,30,False
575984_GGG_2013J,152,10,16,False
575990_BBB_2014B,38,3,11,False
575999_DDD_2013J,99,8,13,False
575999_DDD_2014J,178,15,22,False
576031_DDD_2013J,4,1,3,True
576036_EEE_2013J,624,38,47,False
576041_DDD_2014B,1474,165,106,False
576046_BBB_2013J,5,1,3,True
576083_DDD_2013J,955,133,76,False
576088_FFF_2013J,317,9,34,False
576097_FFF_2013J,4213,141,152,False
576107_FFF_2013J,1298,67,86,False
576131_DDD_2013J,183,14,25,False
576140_FFF_2014J,1209,26,72,False
576141_GGG_2013J,22,2,9,True
576143_GGG_2013J,963,82,44,False
576158_BBB_2013J,495,33,35,False
576159_FFF_2014B,2777,147,173,False
576191_CCC_2014B,117,8,14,False
576191_EEE_2013J,657,33,48,False
576202_EEE_2013J,61,4,6,False
576203_BBB_2014J,48,4,18,False
576205_FFF_2013J,4845,145,191,False
576226_BBB_2013J,131,17,11,False
576229_FFF_2013J,3070,118,160,False
576233_CCC_2014J,1421,85,65,False
576233_DDD_2013J,1374,114,155,False
576251_CCC_2014J,1712,111,85,False
576251_DDD_2013J,1372,145,137,False
576262_BBB_2014J,150,6,20,False
576268_BBB_2014J,459,52,49,False
576281_FFF_2013J,188,11,32,False
576292_EEE_2013J,356,11,26,False
576301_EEE_2013J,9,1,3,True
576306_DDD_2014J,1368,117,123,False
576314_DDD_2013J,896,51,118,False
576350_DDD_2014B,96,4,35,False
576368_DDD_2013J,1165,82,149,False
576371_GGG_2013J,357,31,29,False
576375_BBB_2014B,475,24,37,False
576383_CCC_2014B,2153,154,72,False
576383_DDD_2013J,2110,173,101,False
576390_FFF_2013J,146,8,29,False
576399_FFF_2013J,2725,75,101,False
576405_EEE_2013J,1419,67,52,False
576409_EEE_2013J,3,2,1,True
576413_CCC_2014B,6212,225,105,False
576413_DDD_2013J,4080,236,168,False
576416_GGG_2014B,6,2,1,True
576423_FFF_2013J,335,25,49,False
576423_FFF_2014J,9,1,4,True
576425_GGG_2013J,362,16,25,False
576431_FFF_2013J,1146,67,103,False
576433_CCC_2014J,888,50,42,False
576433_FFF_2013J,3615,109,163,False
576439_CCC_2014J,1281,101,104,False
576439_EEE_2013J,1409,86,63,False
576445_BBB_2014J,107,6,17,False
576445_GGG_2013J,1608,109,72,False
576447_GGG_2013J,25,5,8,False
576453_CCC_2014J,1990,110,97,False
576453_DDD_2013J,2201,148,177,False
576455_GGG_2013J,136,7,18,False
576466_FFF_2013J,202,9,19,False
576475_CCC_2014B,3017,141,116,False
576481_EEE_2013J,1,1,1,True
576483_BBB_2013J,559,44,52,False
576488_GGG_2013J,636,46,44,False
576492_DDD_2013J,286,22,28,False
576512_FFF_2013J,691,24,54,False
576515_DDD_2014J,3638,180,120,False
576516_CCC_2014B,877,63,32,False
576516_EEE_2013J,2307,147,54,False
576518_FFF_2013J,2961,84,99,False
576524_BBB_2013J,457,36,24,False
576541_CCC_2014J,1576,96,55,False
576568_CCC_2014J,455,77,41,False
576568_FFF_2013J,3324,169,174,False
576584_DDD_2014B,1043,74,75,False
576593_GGG_2013J,29,6,6,False
576600_BBB_2013J,838,58,51,False
576606_EEE_2013J,668,43,26,False
576631_EEE_2013J,46,4,3,False
576654_GGG_2013J,937,52,45,False
576672_FFF_2013J,959,47,70,False
576689_BBB_2014J,1013,48,91,False
576704_FFF_2013J,4693,162,244,False
576714_BBB_2013J,304,19,24,False
576738_BBB_2014B,1254,155,53,False
576750_EEE_2013J,1649,100,57,False
576761_GGG_2013J,742,32,35,False
576765_FFF_2013J,585,22,49,False
576767_DDD_2013J,1331,91,110,False
576780_CCC_2014B,2974,106,75,False
576780_FFF_2013J,4722,168,262,False
576782_CCC_2014B,704,35,49,False
576789_FFF_2013J,6128,165,252,False
576791_CCC_2014J,2838,143,84,False
576791_FFF_2013J,2947,121,147,False
576813_FFF_2013J,2258,103,127,False
576815_BBB_2013J,31,6,8,False
576827_DDD_2014B,180,12,38,False
576834_EEE_2013J,57,6,6,False
576841_BBB_2013J,799,71,86,False
576847_DDD_2013J,1461,122,143,False
576856_FFF_2013J,584,26,52,False
576876_EEE_2014B,2404,103,61,False
576879_DDD_2013J,764,82,96,False
576882_BBB_2013J,418,74,40,False
576885_DDD_2014J,3223,155,183,False
576888_FFF_2013J,2451,74,110,False
576909_EEE_2013J,1194,63,44,False
576913_BBB_2014J,310,26,39,False
576921_FFF_2013J,4500,188,153,False
576923_BBB_2014J,1569,144,50,False
576935_BBB_2013J,1577,160,78,False
576940_BBB_2013J,7289,193,60,False
576946_BBB_2013J,932,78,44,False
576947_BBB_2013J,17,2,7,True
576948_GGG_2013J,465,32,25,False
576949_DDD_2013J,630,82,122,False
576962_EEE_2013J,967,58,51,False
576972_FFF_2013J,265,18,39,False
576981_BBB_2013J,269,28,18,False
576983_BBB_2013J,232,16,29,False
576996_BBB_2013J,98,7,24,False
577000_GGG_2014B,167,17,15,False
577007_BBB_2013J,17,2,8,True
577032_FFF_2014J,885,73,82,False
577035_CCC_2014B,1590,78,101,False
577035_DDD_2013J,1285,84,147,False
577042_FFF_2013J,5520,136,196,False
577069_BBB_2013J,1380,83,62,False
577096_BBB_2013J,1672,91,58,False
577099_BBB_2013J,715,51,37,False
577126_DDD_2013J,482,52,58,False
577136_GGG_2014B,933,47,37,False
577142_FFF_2014B,1009,47,57,False
577148_CCC_2014J,94,8,14,False
577148_EEE_2013J,1400,66,50,False
577149_CCC_2014J,214,13,15,False
577149_FFF_2013J,4563,178,168,False
577196_DDD_2013J,1845,85,308,False
577196_DDD_2014J,49,7,10,False
577200_DDD_2013J,122,24,20,False
577212_DDD_2013J,116,9,24,False
577222_FFF_2013J,4125,162,166,False
577235_CCC_2014J,1074,93,69,False
577235_EEE_2013J,1312,85,52,False
577236_CCC_2014B,1506,100,75,False
577239_BBB_2013J,10,3,7,True
577245_CCC_2014B,3949,115,115,False
577245_EEE_2014B,1374,101,50,False
577256_BBB_2013J,341,37,38,False
577273_CCC_2014B,35,3,6,False
577275_GGG_2014B,587,44,34,False
577279_CCC_2014J,1865,169,78,False
577279_DDD_2013J,2064,176,190,False
577280_BBB_2013J,713,63,38,False
577286_BBB_2013J,252,18,29,False
577304_BBB_2014B,145,4,10,False
577347_BBB_2013J,147,12,18,False
577354_BBB_2014J,229,11,27,False
577359_DDD_2014J,6,2,1,True
577376_BBB_2013J,738,96,21,False
577389_FFF_2013J,79,9,19,False
577396_FFF_2013J,1695,55,75,False
577401_DDD_2013J,85,9,14,False
577404_FFF_2013J,4016,124,163,False
577414_CCC_2014B,952,57,68,False
577414_DDD_2013J,629,63,98,False
577427_CCC_2014B,6,3,3,True
577427_CCC_2014J,189,8,20,False
577427_EEE_2013J,1145,47,35,False
577429_FFF_2014J,2276,43,95,False
577439_GGG_2013J,41,9,6,False
577454_FFF_2013J,30,2,5,False
577456_GGG_2013J,10,1,7,True
577458_CCC_2014J,856,55,62,False
577460_CCC_2014J,1100,42,59,False
577460_EEE_2014B,3559,104,64,False
577464_DDD_2013J,2405,207,121,False
577467_BBB_2014J,1057,59,94,False
577471_GGG_2013J,232,17,23,False
577476_FFF_2013J,3735,151,184,False
577498_BBB_2013J,808,64,31,False
577502_CCC_2014B,2198,101,85,False
577520_DDD_2014J,750,92,102,False
577526_DDD_2014J,379,70,63,False
577527_BBB_2014B,462,38,43,False
577533_FFF_2013J,1168,40,58,False
577533_FFF_2014J,1249,61,79,False
577551_CCC_2014J,258,19,16,False
577551_EEE_2013J,1457,91,39,False
577560_EEE_2013J,225,14,20,False
577562_EEE_2014B,1837,99,60,False
577566_CCC_2014J,978,103,66,False
577566_DDD_2014J,502,83,78,False
577570_DDD_2013J,456,50,81,False
577603_EEE_2014B,25,3,6,False
577605_FFF_2013J,1108,44,119,False
577607_FFF_2013J,1171,72,60,False
577618_BBB_2014J,811,34,74,False
577638_DDD_2013J,379,40,59,False
577638_DDD_2014J,77,30,22,False
577640_FFF_2013J,744,12,42,False
577645_BBB_2014J,2150,74,83,False
577648_BBB_2013J,575,152,42,False
577652_DDD_2013J,835,77,103,False
577652_DDD_2014J,1977,182,136,False
577659_BBB_2013J,117,10,28,False
577676_BBB_2014B,609,50,41,False
577679_FFF_2014B,11,3,5,True
577680_BBB_2013J,1355,160,26,False
577686_CCC_2014B,899,47,64,False
577686_EEE_2013J,1351,76,60,False
577692_BBB_2013J,113,20,22,False
577695_BBB_2013J,6,2,3,True
577721_FFF_2013J,67,7,14,False
577728_BBB_2014J,137,5,25,False
577735_EEE_2013J,3009,132,67,False
577736_DDD_2013J,42,4,11,False
